urn	text	signs
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_1	19.327	obelos
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_1	19.327	obelos
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_2	19.335	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_2	19.335	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_3	19.342	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_3	19.342	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_4	19.347-19.348	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_4	19.347-19.348	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_5	19.350	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_5	19.350	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_6	19.357	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_6	19.357	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_7	19.361	diple
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_7	19.361	diple
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_8	19.365	obelos
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_8	19.365	obelos
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_9	19.380	diple
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_9	19.380	diple
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_10	19.384	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_10	19.384	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_11	19.385	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_12	19.386	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_12	19.386	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_13	19.386	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_13	19.386	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_14	19.387	obelos
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_14	19.387	obelos
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_15	19.398	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_15	19.398	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_16	19.400	diple
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_16	19.400	diple
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_17	19.402	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_17	19.402	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_18	19.407	obelos
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_18	19.407	obelos
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_19	19.405	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_19	19.405	
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_20	19.416	obelos
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_20	19.416	obelos
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_21	19.418	diple
urn:cts:greekLit:tlg5026.msA.hmt:19.hc_21	19.418	diple
urn:cts:greekLit:tlg5026.msA.hmt:20.10_1	urn:cts:greekLit:tlg0012.tlg001:20.1	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_1	urn:cts:greekLit:tlg0012.tlg001:20.1	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_2	urn:cts:greekLit:tlg0012.tlg001:20.8	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_2	urn:cts:greekLit:tlg0012.tlg001:20.8	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_3	urn:cts:greekLit:tlg0012.tlg001:20.2	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_3	urn:cts:greekLit:tlg0012.tlg001:20.2	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_4	urn:cts:greekLit:tlg0012.tlg001:20.4	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_4	urn:cts:greekLit:tlg0012.tlg001:20.4	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_5	urn:cts:greekLit:tlg0012.tlg001:20.5	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_5	urn:cts:greekLit:tlg0012.tlg001:20.5	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_6	urn:cts:greekLit:tlg0012.tlg001:20.7	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_6	urn:cts:greekLit:tlg0012.tlg001:20.7	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_7	urn:cts:greekLit:tlg0012.tlg001:20.11	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_7	urn:cts:greekLit:tlg0012.tlg001:20.11	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_8	urn:cts:greekLit:tlg0012.tlg001:20.13	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_8	urn:cts:greekLit:tlg0012.tlg001:20.13	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_9	urn:cts:greekLit:tlg0012.tlg001:20.14~20.15	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_9	urn:cts:greekLit:tlg0012.tlg001:20.14~20.15	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_10	urn:cts:greekLit:tlg0012.tlg001:20.17	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_10	urn:cts:greekLit:tlg0012.tlg001:20.17	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_10b	urn:cts:greekLit:tlg0012.tlg001:20.21	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_10b	urn:cts:greekLit:tlg0012.tlg001:20.21	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_11	urn:cts:greekLit:tlg0012.tlg001:20.23	
urn:cts:greekLit:tlg5026.msA.hmt:20.10_11	urn:cts:greekLit:tlg0012.tlg001:20.23	
urn:cts:greekLit:tlg5026.msA.hmt:20.3_1	urn:cts:greekLit:tlg0012.tlg001:20.29	
urn:cts:greekLit:tlg5026.msA.hmt:20.3_1	urn:cts:greekLit:tlg0012.tlg001:20.29	
urn:cts:greekLit:tlg5026.msA.hmt:20.3_2	urn:cts:greekLit:tlg0012.tlg001:20.30	
urn:cts:greekLit:tlg5026.msA.hmt:20.3_2	urn:cts:greekLit:tlg0012.tlg001:20.30	
urn:cts:greekLit:tlg5026.msA.hmt:20.3_3	urn:cts:greekLit:tlg0012.tlg001:20.40	
urn:cts:greekLit:tlg5026.msA.hmt:20.3_3	urn:cts:greekLit:tlg0012.tlg001:20.40	
urn:cts:greekLit:tlg5026.msA.hmt:20.3_4	urn:cts:greekLit:tlg0012.tlg001:20.48	
urn:cts:greekLit:tlg5026.msA.hmt:20.3_4	urn:cts:greekLit:tlg0012.tlg001:20.48	
urn:cts:greekLit:tlg5026.msA.hmt:20.11_1	20.53	diple
urn:cts:greekLit:tlg5026.msA.hmt:20.11_1	20.53	diple
urn:cts:greekLit:tlg5026.msA.hmt:20.11_2	20.53	diple
urn:cts:greekLit:tlg5026.msA.hmt:20.11_2	20.53	diple
urn:cts:greekLit:tlg5026.msA.hmt:20.11_3	20.58	diple
urn:cts:greekLit:tlg5026.msA.hmt:20.11_3	20.58	diple
urn:cts:greekLit:tlg5026.msA.hmt:20.11_4	20.67	
urn:cts:greekLit:tlg5026.msA.hmt:20.11_4	20.67	
urn:cts:greekLit:tlg5026.msA.hmt:20.11_5	20.68	diple
urn:cts:greekLit:tlg5026.msA.hmt:20.11_5	20.68	diple
urn:cts:greekLit:tlg5026.msA.hmt:20.11_6	20.69	diple
urn:cts:greekLit:tlg5026.msA.hmt:20.11_6	20.69	diple
urn:cts:greekLit:tlg5026.msA.hmt:20.11_7	20.70	
urn:cts:greekLit:tlg5026.msA.hmt:20.11_7	20.70	
urn:cts:greekLit:tlg5026.msA.hmt:20.11_8	20.70	
urn:cts:greekLit:tlg5026.msA.hmt:20.11_8	20.70	
urn:cts:greekLit:tlg5026.msA.hmt:20.11_9	20.72	
urn:cts:greekLit:tlg5026.msA.hmt:20.11_9	20.72	
urn:cts:greekLit:tlg5026.msA.hmt:20.11_10	20.72	
urn:cts:greekLit:tlg5026.msA.hmt:20.11_10	20.72	
urn:cts:greekLit:tlg5026.msA.hmt:20.11_11	20.74	diple
urn:cts:greekLit:tlg5026.msA.hmt:20.11_11	20.74	diple
urn:cts:greekLit:tlg5026.msA.hmt:20.9_1	urn:cts:greekLit:tlg0012.tlg001:20.84	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_1	urn:cts:greekLit:tlg0012.tlg001:20.84	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_2	urn:cts:greekLit:tlg0012.tlg001:20.87	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_2	urn:cts:greekLit:tlg0012.tlg001:20.87	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_3	urn:cts:greekLit:tlg0012.tlg001:20.105	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_3	urn:cts:greekLit:tlg0012.tlg001:20.105	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_4	urn:cts:greekLit:tlg0012.tlg001:20.107	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_4	urn:cts:greekLit:tlg0012.tlg001:20.107	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_5	urn:cts:greekLit:tlg0012.tlg001:20.109	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_5	urn:cts:greekLit:tlg0012.tlg001:20.109	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_6	urn:cts:greekLit:tlg0012.tlg001:20.113	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_6	urn:cts:greekLit:tlg0012.tlg001:20.113	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_7	urn:cts:greekLit:tlg0012.tlg001:20.114	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_7	urn:cts:greekLit:tlg0012.tlg001:20.114	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_8	urn:cts:greekLit:tlg0012.tlg001:20.114	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_8	urn:cts:greekLit:tlg0012.tlg001:20.114	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_9	urn:cts:greekLit:tlg0012.tlg001:20.125	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_9	urn:cts:greekLit:tlg0012.tlg001:20.125	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_10	urn:cts:greekLit:tlg0012.tlg001:20.138	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_10	urn:cts:greekLit:tlg0012.tlg001:20.138	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_11	urn:cts:greekLit:tlg0012.tlg001:20.146	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_11	urn:cts:greekLit:tlg0012.tlg001:20.146	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_12	urn:cts:greekLit:tlg0012.tlg001:20.146	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_12	urn:cts:greekLit:tlg0012.tlg001:20.146	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_13	urn:cts:greekLit:tlg0012.tlg001:20.147	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_13	urn:cts:greekLit:tlg0012.tlg001:20.147	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_14	urn:cts:greekLit:tlg0012.tlg001:20.152	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_14	urn:cts:greekLit:tlg0012.tlg001:20.152	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_15	urn:cts:greekLit:tlg0012.tlg001:20.157	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_15	urn:cts:greekLit:tlg0012.tlg001:20.157	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_16	urn:cts:greekLit:tlg0012.tlg001:20.166	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_16	urn:cts:greekLit:tlg0012.tlg001:20.166	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_17	urn:cts:greekLit:tlg0012.tlg001:20.171	
urn:cts:greekLit:tlg5026.msA.hmt:20.9_17	urn:cts:greekLit:tlg0012.tlg001:20.171	
urn:cts:greekLit:tlg5026.msA.hmt:20.263v_1	urn:cts:greekLit:tlg0012.tlg001:20.180~20.186	
urn:cts:greekLit:tlg5026.msA.hmt:20.263v_1	urn:cts:greekLit:tlg0012.tlg001:20.180~20.186	
urn:cts:greekLit:tlg5026.msA.hmt:20.263v_2	urn:cts:greekLit:tlg0012.tlg001:20.188	
urn:cts:greekLit:tlg5026.msA.hmt:20.263v_2	urn:cts:greekLit:tlg0012.tlg001:20.188	
urn:cts:greekLit:tlg5026.msA.hmt:20.263v_3	urn:cts:greekLit:tlg0012.tlg001:20.195~20.198	
urn:cts:greekLit:tlg5026.msA.hmt:20.263v_3	urn:cts:greekLit:tlg0012.tlg001:20.195~20.198	
urn:cts:greekLit:tlg5026.msA.hmt:20.264r_1	urn:cts:greekLit:tlg0012.tlg001:20.205~20.209	
urn:cts:greekLit:tlg5026.msA.hmt:20.264r_1	urn:cts:greekLit:tlg0012.tlg001:20.205~20.209	
urn:cts:greekLit:tlg5026.msA.hmt:20.264r_2	urn:cts:greekLit:tlg0012.tlg001:20.215	
urn:cts:greekLit:tlg5026.msA.hmt:20.264r_2	urn:cts:greekLit:tlg0012.tlg001:20.215	
urn:cts:greekLit:tlg5026.msA.hmt:20.264r_3	urn:cts:greekLit:tlg0012.tlg001:20.216	
urn:cts:greekLit:tlg5026.msA.hmt:20.264r_3	urn:cts:greekLit:tlg0012.tlg001:20.216	
urn:cts:greekLit:tlg5026.msA.hmt:20.264r_4	urn:cts:greekLit:tlg0012.tlg001:20.223	
urn:cts:greekLit:tlg5026.msA.hmt:20.264r_4	urn:cts:greekLit:tlg0012.tlg001:20.223	
urn:cts:greekLit:tlg5026.msA.hmt:20.264r_5	urn:cts:greekLit:tlg0012.tlg001:20.221	
urn:cts:greekLit:tlg5026.msA.hmt:20.264r_5	urn:cts:greekLit:tlg0012.tlg001:20.221	
urn:cts:greekLit:tlg5026.msA.hmt:20.264r_6	urn:cts:greekLit:tlg0012.tlg001:20.224	
urn:cts:greekLit:tlg5026.msA.hmt:20.264r_6	urn:cts:greekLit:tlg0012.tlg001:20.224	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_1	urn:cts:greekLit:tlg0012.tlg001:20.227	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_1	urn:cts:greekLit:tlg0012.tlg001:20.227	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_2	urn:cts:greekLit:tlg0012.tlg001:20.229	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_2	urn:cts:greekLit:tlg0012.tlg001:20.229	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_3	urn:cts:greekLit:tlg0012.tlg001:20.233	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_3	urn:cts:greekLit:tlg0012.tlg001:20.233	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_4	urn:cts:greekLit:tlg0012.tlg001:20.234	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_4	urn:cts:greekLit:tlg0012.tlg001:20.234	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_5	urn:cts:greekLit:tlg0012.tlg001:20.234	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_6	urn:cts:greekLit:tlg0012.tlg001:20.235	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_6	urn:cts:greekLit:tlg0012.tlg001:20.235	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_7	urn:cts:greekLit:tlg0012.tlg001:20.235	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_7	urn:cts:greekLit:tlg0012.tlg001:20.235	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_8	urn:cts:greekLit:tlg0012.tlg001:20.249	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_8	urn:cts:greekLit:tlg0012.tlg001:20.249	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_9	urn:cts:greekLit:tlg0012.tlg001:20.251~20.255	
urn:cts:greekLit:tlg5026.msA.hmt:20.264v_9	urn:cts:greekLit:tlg0012.tlg001:20.251~20.255	
urn:cts:greekLit:tlg5026.msA.hmt:20.265r_1	urn:cts:greekLit:tlg0012.tlg001:20.255	
urn:cts:greekLit:tlg5026.msA.hmt:20.265r_1	urn:cts:greekLit:tlg0012.tlg001:20.255	
urn:cts:greekLit:tlg5026.msA.hmt:20.265r_2	urn:cts:greekLit:tlg0012.tlg001:20.259	
urn:cts:greekLit:tlg5026.msA.hmt:20.265r_2	urn:cts:greekLit:tlg0012.tlg001:20.259	
urn:cts:greekLit:tlg5026.msA.hmt:20.265r_3	urn:cts:greekLit:tlg0012.tlg001:20.266	
urn:cts:greekLit:tlg5026.msA.hmt:20.265r_3	urn:cts:greekLit:tlg0012.tlg001:20.266	
urn:cts:greekLit:tlg5026.msA.hmt:20.265r_4	urn:cts:greekLit:tlg0012.tlg001:20.269~20.272	
urn:cts:greekLit:tlg5026.msA.hmt:20.265r_4	urn:cts:greekLit:tlg0012.tlg001:20.269~20.272	
urn:cts:greekLit:tlg5026.msA.hmt:20.265r_5	urn:cts:greekLit:tlg0012.tlg001:20.269~20.272	
urn:cts:greekLit:tlg5026.msA.hmt:20.265r_6	urn:cts:greekLit:tlg0012.tlg001:20.273	
urn:cts:greekLit:tlg5026.msA.hmt:20.265r_6	urn:cts:greekLit:tlg0012.tlg001:20.273	
urn:cts:greekLit:tlg5026.msA.hmt:20.265r_7	urn:cts:greekLit:tlg0012.tlg001:20.276	
urn:cts:greekLit:tlg5026.msA.hmt:20.265r_7	urn:cts:greekLit:tlg0012.tlg001:20.276	
urn:cts:greekLit:tlg5026.msA.hmt:20.265v_1	urn:cts:greekLit:tlg0012.tlg001:20.283	
urn:cts:greekLit:tlg5026.msA.hmt:20.265v_1	urn:cts:greekLit:tlg0012.tlg001:20.283	
urn:cts:greekLit:tlg5026.msA.hmt:20.265v_2	urn:cts:greekLit:tlg0012.tlg001:20.288	
urn:cts:greekLit:tlg5026.msA.hmt:20.265v_2	urn:cts:greekLit:tlg0012.tlg001:20.288	
urn:cts:greekLit:tlg5026.msA.hmt:20.265v_3	urn:cts:greekLit:tlg0012.tlg001:20.289	
urn:cts:greekLit:tlg5026.msA.hmt:20.265v_3	urn:cts:greekLit:tlg0012.tlg001:20.289	
urn:cts:greekLit:tlg5026.msA.hmt:20.265v_4	urn:cts:greekLit:tlg0012.tlg001:20.298	
urn:cts:greekLit:tlg5026.msA.hmt:20.265v_4	urn:cts:greekLit:tlg0012.tlg001:20.298	
urn:cts:greekLit:tlg5026.msA.hmt:20.265v_5	urn:cts:greekLit:tlg0012.tlg001:20.299	
urn:cts:greekLit:tlg5026.msA.hmt:20.265v_5	urn:cts:greekLit:tlg0012.tlg001:20.299	
urn:cts:greekLit:tlg5026.msA.hmt:20.266r_1	urn:cts:greekLit:tlg0012.tlg001:20.307	
urn:cts:greekLit:tlg5026.msA.hmt:20.266r_1	urn:cts:greekLit:tlg0012.tlg001:20.307	
urn:cts:greekLit:tlg5026.msA.hmt:20.266r_2	urn:cts:greekLit:tlg0012.tlg001:20.308	
urn:cts:greekLit:tlg5026.msA.hmt:20.266r_2	urn:cts:greekLit:tlg0012.tlg001:20.308	
urn:cts:greekLit:tlg5026.msA.hmt:20.266r_3	urn:cts:greekLit:tlg0012.tlg001:20.311	
urn:cts:greekLit:tlg5026.msA.hmt:20.266r_3	urn:cts:greekLit:tlg0012.tlg001:20.311	
urn:cts:greekLit:tlg5026.msA.hmt:20.266r_4	urn:cts:greekLit:tlg0012.tlg001:20.322~20.324	
urn:cts:greekLit:tlg5026.msA.hmt:20.266r_4	urn:cts:greekLit:tlg0012.tlg001:20.322~20.324	
urn:cts:greekLit:tlg5026.msA.hmt:20.266r_5	urn:cts:greekLit:tlg0012.tlg001:20.327	
urn:cts:greekLit:tlg5026.msA.hmt:20.266r_5	urn:cts:greekLit:tlg0012.tlg001:20.327	
urn:cts:greekLit:tlg5026.msA.hmt:20.266r_6	urn:cts:greekLit:tlg0012.tlg001:20.329	
urn:cts:greekLit:tlg5026.msA.hmt:20.266r_6	urn:cts:greekLit:tlg0012.tlg001:20.329	
urn:cts:greekLit:tlg5026.msA.hmt:20.266v_1	urn:cts:greekLit:tlg0012.tlg001:20.332	
urn:cts:greekLit:tlg5026.msA.hmt:20.266v_1	urn:cts:greekLit:tlg0012.tlg001:20.332	
urn:cts:greekLit:tlg5026.msA.hmt:20.266v_2	urn:cts:greekLit:tlg0012.tlg001:20.334	
urn:cts:greekLit:tlg5026.msA.hmt:20.266v_2	urn:cts:greekLit:tlg0012.tlg001:20.334	
urn:cts:greekLit:tlg5026.msA.hmt:20.266v_3	urn:cts:greekLit:tlg0012.tlg001:20.332	
urn:cts:greekLit:tlg5026.msA.hmt:20.266v_4	urn:cts:greekLit:tlg0012.tlg001:20.346	
urn:cts:greekLit:tlg5026.msA.hmt:20.266v_4	urn:cts:greekLit:tlg0012.tlg001:20.346	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_1	urn:cts:greekLit:tlg0012.tlg001:20.356	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_1	urn:cts:greekLit:tlg0012.tlg001:20.356	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_2	urn:cts:greekLit:tlg0012.tlg001:20.357	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_2	urn:cts:greekLit:tlg0012.tlg001:20.357	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_3	urn:cts:greekLit:tlg0012.tlg001:20.362	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_3	urn:cts:greekLit:tlg0012.tlg001:20.362	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_4	urn:cts:greekLit:tlg0012.tlg001:20.362	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_4	urn:cts:greekLit:tlg0012.tlg001:20.362	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_5	urn:cts:greekLit:tlg0012.tlg001:20.371	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_5	urn:cts:greekLit:tlg0012.tlg001:20.371	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_6	urn:cts:greekLit:tlg0012.tlg001:20.372	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_6	urn:cts:greekLit:tlg0012.tlg001:20.372	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_7	urn:cts:greekLit:tlg0012.tlg001:20.375	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_7	urn:cts:greekLit:tlg0012.tlg001:20.375	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_8	urn:cts:greekLit:tlg0012.tlg001:20.378	
urn:cts:greekLit:tlg5026.msA.hmt:20.267r_8	urn:cts:greekLit:tlg0012.tlg001:20.378	
urn:cts:greekLit:tlg5026.msA.hmt:20.267v_1	urn:cts:greekLit:tlg0012.tlg001:20.384	
urn:cts:greekLit:tlg5026.msA.hmt:20.267v_1	urn:cts:greekLit:tlg0012.tlg001:20.384	
urn:cts:greekLit:tlg5026.msA.hmt:20.267v_2	urn:cts:greekLit:tlg0012.tlg001:20.389	
urn:cts:greekLit:tlg5026.msA.hmt:20.267v_2	urn:cts:greekLit:tlg0012.tlg001:20.389	
urn:cts:greekLit:tlg5026.msA.hmt:20.267v_3	urn:cts:greekLit:tlg0012.tlg001:20.390~20.391	
urn:cts:greekLit:tlg5026.msA.hmt:20.267v_3	urn:cts:greekLit:tlg0012.tlg001:20.390~20.391	
urn:cts:greekLit:tlg5026.msA.hmt:20.267v_4	urn:cts:greekLit:tlg0012.tlg001:20.396	
urn:cts:greekLit:tlg5026.msA.hmt:20.267v_4	urn:cts:greekLit:tlg0012.tlg001:20.396	
urn:cts:greekLit:tlg5026.msA.hmt:20.267v_5	urn:cts:greekLit:tlg0012.tlg001:20.403~20.404	
urn:cts:greekLit:tlg5026.msA.hmt:20.267v_5	urn:cts:greekLit:tlg0012.tlg001:20.403~20.404	
urn:cts:greekLit:tlg5026.msA.hmt:20.268r_1	urn:cts:greekLit:tlg0012.tlg001:20.406	
urn:cts:greekLit:tlg5026.msA.hmt:20.268r_1	urn:cts:greekLit:tlg0012.tlg001:20.406	
urn:cts:greekLit:tlg5026.msA.hmt:20.268r_2	urn:cts:greekLit:tlg0012.tlg001:415	
urn:cts:greekLit:tlg5026.msA.hmt:20.268r_2	urn:cts:greekLit:tlg0012.tlg001:415	
urn:cts:greekLit:tlg5026.msA.hmt:20.268r_3	urn:cts:greekLit:tlg0012.tlg001:418	
urn:cts:greekLit:tlg5026.msA.hmt:20.268r_3	urn:cts:greekLit:tlg0012.tlg001:418	
urn:cts:greekLit:tlg5026.msA.hmt:20.268r_4	urn:cts:greekLit:tlg0012.tlg001:424	
urn:cts:greekLit:tlg5026.msA.hmt:20.268r_4	urn:cts:greekLit:tlg0012.tlg001:424	
urn:cts:greekLit:tlg5026.msA.hmt:20.268v_1	urn:cts:greekLit:tlg0012.tlg001:436	
urn:cts:greekLit:tlg5026.msA.hmt:20.268v_1	urn:cts:greekLit:tlg0012.tlg001:436	
urn:cts:greekLit:tlg5026.msA.hmt:20.268v_2	urn:cts:greekLit:tlg0012.tlg001:437	
urn:cts:greekLit:tlg5026.msA.hmt:20.268v_2	urn:cts:greekLit:tlg0012.tlg001:437	
urn:cts:greekLit:tlg5026.msA.hmt:20.268v_3	urn:cts:greekLit:tlg0012.tlg001:440	
urn:cts:greekLit:tlg5026.msA.hmt:20.268v_3	urn:cts:greekLit:tlg0012.tlg001:440	
urn:cts:greekLit:tlg5026.msA.hmt:20.268v_4	urn:cts:greekLit:tlg0012.tlg001:446	
urn:cts:greekLit:tlg5026.msA.hmt:20.268v_4	urn:cts:greekLit:tlg0012.tlg001:446	
urn:cts:greekLit:tlg5026.msA.hmt:20.268v_5	urn:cts:greekLit:tlg0012.tlg001:452	
urn:cts:greekLit:tlg5026.msA.hmt:20.268v_5	urn:cts:greekLit:tlg0012.tlg001:452	
urn:cts:greekLit:tlg5026.msA.hmt:20.268v_6	urn:cts:greekLit:tlg0012.tlg001:454	
urn:cts:greekLit:tlg5026.msA.hmt:20.268v_6	urn:cts:greekLit:tlg0012.tlg001:454	
urn:cts:greekLit:tlg5026.msA.hmt:20.269r_1	urn:cts:greekLit:tlg0012.tlg001:463	
urn:cts:greekLit:tlg5026.msA.hmt:20.269r_1	urn:cts:greekLit:tlg0012.tlg001:463	
urn:cts:greekLit:tlg5026.msA.hmt:20.269r_2	urn:cts:greekLit:tlg0012.tlg001:464	
urn:cts:greekLit:tlg5026.msA.hmt:20.269r_2	urn:cts:greekLit:tlg0012.tlg001:464	
urn:cts:greekLit:tlg5026.msA.hmt:20.269r_3	urn:cts:greekLit:tlg0012.tlg001:467	
urn:cts:greekLit:tlg5026.msA.hmt:20.269r_3	urn:cts:greekLit:tlg0012.tlg001:467	
urn:cts:greekLit:tlg5026.msA.hmt:20.269r_4	urn:cts:greekLit:tlg0012.tlg001:470	
urn:cts:greekLit:tlg5026.msA.hmt:20.269r_4	urn:cts:greekLit:tlg0012.tlg001:470	
urn:cts:greekLit:tlg5026.msA.hmt:20.269r_5	urn:cts:greekLit:tlg0012.tlg001:471	
urn:cts:greekLit:tlg5026.msA.hmt:20.269r_5	urn:cts:greekLit:tlg0012.tlg001:471	
urn:cts:greekLit:tlg5026.msA.hmt:20.269r_6	urn:cts:greekLit:tlg0012.tlg001:478	
urn:cts:greekLit:tlg5026.msA.hmt:20.269r_6	urn:cts:greekLit:tlg0012.tlg001:478	
